Username,Lesson Name,Teacher Name,Text,Point
atti,MATH105,Sinan S.işik,"aşırı öğrenci dostu bir hocadır. örneğin bu dönem midterm yerine 6 quiz yapacağım dedi, neredeyse 4 tane de herkesin girebileceği make-up quizi yaptı. final için de 2 tane final koydu, hangisinden yüksek alıyorsanız onu geçerli sayacak. notlandırma sistemi de bayağı iyi. klasik katalog sisteminde cc almanız gereken notlarla bb alabiliyorsunuz. dersleri de hem canlı işler hem de ders materyalleri ile birlikte kaydedip yükler. seviliyorsun sinan hocam.",1
gunesyerinde,MATH105,Sinan S.işik,"Online dönem en iyi bu şekilde yönetebilirdi. İlk başta 6 quiz yapacağım 4ünü sayacağım demesine rağmen sonrasında her quize make-up da koymuştur, biz sosyal bilimcileri sevindirmiştir. Bunun haricinde 2 final yapıp yüksek olanı saymaktadır. Dersleri işler, kaydeder, anında moodlea koyar. Ders notlarını da ayrıca bir dosyada toplar. 10/10 ders koşulları. Unuttuğum başka harika bir şey varsa buradan kendisinden özür dilerim.",1
Afobe,MATH105,Sinan S.işik,Ders TYT matematik konularından ibarettir. Derste çözdüğü soruların sayılarını değiştirip sınavda sorar. Notu da oldukça boldur.,1
sıkıldım,MATH105,Sinan S.işik,sıkıldım MATH105 dersini Sinan S.işik hocasından ne iyi ne kötü buluyor.,0.5
fastandfurious,MATH101,Sinan S.işik,"Güzel not aldırır Sinan Hoca fakat biraz hızlı gider, ama konular lise matematiğine çok yakın olduğu için bir problem olmuyordu.",0.5
PR7MF892A,MATH105,Sinan S.işik,"Yoklama almaz. Dönem başında pdf'ini attığı kitaptaki soruları tahtaya yazıp okumaktan başka bir şey de yapmaz. İşini pek sevmediği bellidir. Midtermlerden birinde zor, birinde çok kolay sorar, veya midtermlerden kolay sorup finalde zorlayıp bunu dengeler. Lise matematiğidir. Birçok bölümün zorunlu dersidir.  Hemen geçin kurtulun gitsin bu dersten. MATH 106 için de aynıları geçerli.",0.5
mervvv,TK221,Esra Dicle,mervvv TK221 dersini Esra Dicle hocasından şiddetle önermiyor.,0
tamirci_ciragi,TK221,Esra Dicle,Derste herkes bir şey söylüyor. Hoca da nezaketinden zırva diyemiyor. Metnin ne anlatmak istediğini çözemiyorsunuz. Hülya Bulut'tan alın.,0
narsil,TKL402,Esra Dicle,"Cannnnım hocam ya. Gerçekten en çok eğlendiğim ve en fazla entelektüel birikim elde ettiğim derslerden birisi TKL402 olmuştu, bu da büyük oranda Esra Dicle sayesinde elbette. İnanılmaz cana yakın, öğrencinin halinden anlayan, planlı ve programlı bir şekilde ders işleyen, yardımınıza koşan birisi. Mutlaka alın bu dersi diyebilirim <3",1
Ates,TKL402,Esra Dicle,"Açılan her konuya hakim olabilir mi bir insan. Herkesin söylediklerini çok ciddi bir şekilde dinleyen, alakasız yorum yoktur diyen, her dersinden ve sınavından sonra ufkum açılmış şekilde çıktığım dünya tatlısı Esra hocadan ders almadan boun dan çıkmayın. Hele ki tiyatro ile ilgileniyorsanız bu dersi kesinlikle alın derim.",1
reyhann,TK221,Esra Dicle,reyhann TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
sincapgibi,TK222,Esra Dicle,sincapgibi TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
sincapgibi,TK221,Esra Dicle,"Dünya tatlısı bir hocadır, iyi ki zorunlu dersimi Esra Hoca'dan almışım. Her hafta yaptığımız okumalarla ilgili sohbetlerle ufkumu açtı desem yeridir. Sınavlarda, derste üzerinde durup sık sık gündeme getirdiği konulardan iki üç soru sorar. Dersi takip edip okumaları yaptığınız sürece AA ile geçmek de zor değildir.",1
gaborkiraly,TKL402,Esra Dicle,gaborkiraly TKL402 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
saka,TK221,Esra Dicle,saka TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
mango,TK222,Esra Dicle,"Herkes önerdiği için derse yüksek beklenti ile başladım ve beklediğimden çok daha fazlasını buldum. Esra hoca inanılmaz bilgili bir insan, kurduğu cümleler bile altı çizilesi sözler gibi. Sırf edebiyat değil felsefe, sosyoloji gibi birçok alanda da kendini geliştirmiş ve anlattığı konuları birçok perspektiften ele alıyor, bu benim çok hoşuma gitti. Bir daha alabilsem bir daha alırdım, kaçırdığım 2 dersi vardı ve çok üzülmüştüm bunun için. Ayrıca sınavları da yorumlama içerdiği için rahat oluyor bence, sadece tutarlı bir essay yazmanız yeterli oluyor genelde. Kesinlikle tavsiye ederim.",1
catmom,TK222,Esra Dicle,dünya tatlısı biri notu bol derslere gelirseniz rahat yüksek notla geçersiniz sınavda önceden oturup çalışılması gerekilen şeyler sormuyor derste konuşulan şeylerden bahsedip biraz da üstüne bir şeyler eklerseniz rahatça güzel bi notla geçersiniz eğer derse gelmeden geçmelik bi tk dersi arıyorsanız almayın ki başkalarının bu dersi dinleme hakkını elinden almayın <3 (yaz okulunda aldım gelmediğimiz her ders için 1 puan kırılıyordu btw),1
burak,TK221,Esra Dicle,burak TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
SilecekSuyu,TK222,Esra Dicle,SilecekSuyu TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
pupillam,TK221,Esra Dicle,Derslerine gereken katılımı gösteremediğim için çok üzülüyorum. Çok çok güzel noktalara değiniyor. Kendisini dinlemek büyük bir zevk. Ayrıca notu çok bol <3,1
esra,TK222,Esra Dicle,esra TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
hellojen,TK221,Esra Dicle,hellojen TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
sudzehrialir,TK221,Esra Dicle,sudzehrialir TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
xxxx.,TK221,Esra Dicle,xxxx. TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
pamplemousse,TK221,Esra Dicle,pamplemousse TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
ampersand,TK221,Esra Dicle,"Aşırı sevdiğim bir hocadır. Konuşması, diksiyonu, anlattıkları, önerdikleri... tam anlamıyla kitap gibi bir kadın. Okumaları yapıp derse katılın, hocanın dediklerini ve yaptığı tüm yorumları not alıp sınavda onlara değinirseniz rahatlıkla yüksek notla geçilecek derstir. Çok keyifli ve güzeldi.",1
CharliesAngel,TK221,Esra Dicle,"Dünyanın en iyi TK hocasıdır diyerek abartıyorum çünkü hiçbir zaman Türkçe-Edebiyat gibi derslerde bu kadar keyif almamıştım. Cidden harika bir anlatışı ve sürükleyen bir üslubu var. Kesinlikle tavsiye ediyorum. Okumaları yapın, kitapları okuyun, hocayı dinleyin ve sınavda hiç fazla uğraş gerekmeden AA alırsınız. İki sınavdan da tam puanla AA aldım. Çok kolaydı ve bu kadar keyif almış olmak inanılmaz.",1
mintax,TK221,Esra Dicle,"Diksiyonu bu kadar mükemmel bir başka insanla tanışmamıştım sanırım. Çok pozitif, çok şeker bir hoca. Okumaları yapar, dersleri dinler ve ufaktan not alırsanız AA ile geçmemeniz için hiçbir sebep yok. Kesinlikle Esra Dicle.",1
ozdemirezgii,TK222,Esra Dicle,"Dönem boyunca toplam üç kere saate bakmamışımdır bu derste, öyle keyifliydi.",1
xaxjeria,TK221,Esra Dicle,"notu bol, yeşil",1
avi,TK221,Esra Dicle,"Dersin içeriğini sıkmadan, gereksiz tarihsel bilgilere, yazarların anasının babasının adı nedir gibi yersiz lise edebiyatı mantığına sapmadan işleyen mükemmel bir insandır... Hem dersi çok güzel, hem notları bol, bi tk hocasından daha ne istenir bilmiyorum.",1
thatSmydiary,TK222,Esra Dicle,"Kesinlikle almalısınız, kesinlilçkle kesinlikle kesinLİKLEEEEEEEE",1
thatSmydiary,TK221,Esra Dicle,"O kadar harika noktalara değiniyor ki ders esnasında, hocayı dinlerken hayran kalıyorsunuz. Dersler çok zevkli geçiyor ve fikrinize önem veriyor. Sizin metne daha farklı noktalardan yaklaşıp düşünmeniz için sorular soruyor ve derste öğretmen öğrenci ayrımı olmuyor. Hep birlikte arkadaşlarınızla bir metin hakkında sohbet ediyor gibi hissediyorsunuz. Ayrıca ödevleri de derse girmeseniz bile rahatlıkla yapabilirsiniz çünkü sizden kendi fikrinizi istiyor ve metnin factlerine takılmıyor.10/10",1
Spacehippie69,TK221,Esra Dicle,TK Esra Dicle dersidir nokta (.),1
Shookspeared,TK221,Esra Dicle,Shookspeared TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
sailorjoon,TK221,Esra Dicle,sailorjoon TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
papalagi,TK221,Esra Dicle,papalagi TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
naruna,TK221,Esra Dicle,naruna TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
merve.koylu,TK221,Esra Dicle,merve.koylu TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
Sakız,TK221,Esra Dicle,Sakız TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
petekperi,TK221,Esra Dicle,petekperi TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
alias,TKL402,Esra Dicle,alias TKL402 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
enuraltnts1,TK222,Esra Dicle,enuraltnts1 TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
enuraltnts1,TK221,Esra Dicle,enuraltnts1 TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
Ki_Adi_Mundi,TK222,Esra Dicle,Ki_Adi_Mundi TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
birisi,TK222,Esra Dicle,birisi TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
birisi,TK221,Esra Dicle,birisi TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
zeynolingo,TK221,Esra Dicle,zeynolingo TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
ikincikuzeyurdu,TK222,Esra Dicle,"tk dersi gibi değildi 3 kredi dersiydi resmen, epey uğraştırdı. yine de notu bol ve genel kültürü yüksek bir hoca olduğu için yeşil veriyorum.",1
effyxxx,TK222,Esra Dicle,notu bol dersi keyifli çok tatlı bir hoca,1
okullu,TK222,Esra Dicle,okullu TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
okullu,TK221,Esra Dicle,okullu TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
ampersand,TK222,Esra Dicle,ampersand TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
Betül,TK222,Esra Dicle,Betül TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
Betül,TK221,Esra Dicle,Betül TK221 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
chapeau,TK222,Esra Dicle,"İyi ki ders almışım dediğim harika bir hocadır. Dersleri sıkıcı değildir, oldukça anlayışlı ve notu bol biridir.",1
mel.,TK222,Esra Dicle,mel. TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
promethe_a,TK222,Esra Dicle,promethe_a TK222 dersini Esra Dicle hocasından kesinlikle öneriyor.,1
herhangibiri,TK222,Esra Dicle,Çok donanımlı ve ufkunuzu açan bir kadın. İyi ki almışım dediğim bir ders oldu. Programınıza uyuyorsa hiç şüphe etmeden alın bu hocanın dersini.,1
kanaatonderi,TK222,Esra Dicle,"Melek gibi bir insandır. Bu mezuniyet töreninde ödül alması da şaşırtmamıştır. Ders anlatışı, derste öğrenci ile etkileşimi bir başkadır. Notu da kıt değildir. Tk tabii ki de derse girmeden geçilir ama Esra Dicle'den alma şansını yakaladıysanız girin tabii ki de. <3",1
osgoodschaleter,TK222,Esra Dicle,"sadeleştirilmiş yalın alpay sohbetleri tadında geçiyordu dersler. kendisinin biligisi ve zekası konuşmasından anlaşılıyor. ayrıca bence çok tatlı, esprili, harika bir insan.",1
aglakgirl,TK222,Esra Dicle,"Kendisinden 2019 yaz okulu döneminde ders almış bulundum. Gerçekten insanlık olarak çok tatlı, derse katılın diye gözlerinizin içine bakan, öğrenciye sınav olsun paper olsun kolaylık sağlayan biridir. Sınavlarında da derste yaptığı yorumlara az çok hakimseniz veya benzer konularda yaratıcı fikirler geliştirebiliyorsanız, ne olduğu da çok fark etmez cidden, puan kırmaz. Bence kötü yanı kitapları anlatırken felsefe, sosyoloji, ideolojik akımları çok derinlemesine vermesi. Eğer soyutluktan sıkılan somut olay görmek isteyen biriyseniz sıkılabilirsiniz cünkü nasılsa derslerine gelen öğrenci kitlesi de hocamızın konulara hakimiyetini iyi bildigi icin çok soru sorabiliyor.",1
albee,TK221,Esra Dicle,"Okulda aldığım en zevkli derslerdendi kesinlikle, iki TK'yı da ondan aldım ve çok güzel anlatıyor. Derslere gelip ödevleri yapmak yeterli, aşırı zorlayan bir ders değil.",1
rvn,TK222,Esra Dicle,"Bana çok şey katmıştı, sınıftaki discussionlar da güzel oluyor. Diğer hocalardan daha zor görünüyor başta ama dersi takip ederseniz ve ödevleri vaktinde yaparsanız AA almak zor değil.",1
PR7MF892A,TK221,Esra Dicle,"Konuşmasını saatlerce dinleyebilirsiniz. Size çok şey katar. Kendinizi geliştirmek istiyorsanız kesinlikle tavsiye ederim.  Puanlamayı yoklama, sizin seçtiğiniz iki ödev ve bir final üzerinden yapar ve puanlaması iyidir. Dersi takip ederseniz kötü not almazsınız.",1
escaplan,TK222,Esra Dicle,escaplan TK222 dersini Esra Dicle hocasından ne iyi ne kötü buluyor.,0.5
reyhann,PHYS102,Erhan Gülmez,reyhann PHYS102 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
FK,PHYS121,Erhan Gülmez,FK PHYS121 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
jamesmcgill,PHYS121,Erhan Gülmez,jamesmcgill PHYS121 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
lasentinelle,PHYS102,Erhan Gülmez,bu dönem de almak zorundayım dersi. İçime öküz oturdu şimdiden. Çok üzgünüm.,0
burak,PHYS102,Erhan Gülmez,burak PHYS102 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
KB kapısı,PHYS102,Erhan Gülmez,Dersle ilgili her şey ayrı ayrı berbat.,0
NoVa,PHYS102,Erhan Gülmez,NoVa PHYS102 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
socrates_31,PHYS102,Erhan Gülmez,"Allahım ne suç işledim de bunu bana yaşattın. Erhan gülmezi bi daha görmemek için dersi F'ledim, ama sonraki dönem de o veriyor. YETO",0
welcome,PHYS102,Erhan Gülmez,welcome PHYS102 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
simit,PHYS102,Erhan Gülmez,"altta her şey yazılmış zaten, gerçi şiddetle önermesek de zorunlu dersiniz diye alacaksınız ondan. boğaziçi fiziğe gelirken dersleri 3 yıl önce çekilmiş slayt okumalarından ""öğreneceğimi"" tahmin etmezdim.",0
15973,PHYS102,Erhan Gülmez,"15 senelik öğrencilik hayatımın tecrübelerine dayanarak daha ikinci dersten rezalet demiştim bu derse. Ders işlenişinden ve öğrencilere olan muameleden memnun olan varsa bir şey diyemiyorum. Boğaziçi burası başka okullarda böyle eğitim alamazsınız (!). Bir de böyle tiplemeler var işini yapmaktan aciz akademisyenlerin ""Boğaziçi burası zorlanacaksınız"" söylemlerini destekleyen. Daha kötüsü buna cidden inanıyorlar. Kaliteli okullarda hoca işini tam olarak yapar öğrenci de üstüne düşeni tam olarak yapar. Öğrencinin düşünmeye, merak etmeye, farklı açılardan bakmaya zamanı kalır. Bizler gibi sürekli sözlü olduğumuz ps, hiçbir işe yaramayan online lab ve üç sene öncesinden sadece slayt okunan ders kayıtlarını izlemekle vakit öldürüp sırf geçer not almak için enerjisini tüketmez çünkü kaliteli okullarda asıl amaç hiçbir zaman not değildir. Hocanın işini öğrenci, öğrencinin işini öğrenci nereye kadar... İnsan yaptığı işin en iyisini yapmak için çabalamalı, yapamıyorsa kimseyi mağdur etmenin lüzumu yok kenara çekilip yapabilene yer açmak da bir erdemdir.",0
nitrojensizmiki,PHYS102,Erhan Gülmez,Fizik öğrenmek için değil ama beleş not kovalamak için güzel bir ders sistemi oluşturmuş Erhan hocamız.,0
Magmana,PHYS102,Erhan Gülmez,"@lomion arkadaşım çok iyi anlatmış, asıl soruna da değinmiş. Ekleyeceğim pek bir şey kalmamış.",0
thekmgz,PHYS102,Erhan Gülmez,Ne diyeyim ki. Zaman kaybı,0
berfeyalcinkaya,PHYS102,Erhan Gülmez,berfeyalcinkaya PHYS102 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
eundypsilon,PHYS102,Erhan Gülmez,eundypsilon PHYS102 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
CheggKozcaz,PHYS102,Erhan Gülmez,CheggKozcaz PHYS102 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
lonsolol,PHYS102,Erhan Gülmez,lonsolol PHYS102 dersini Erhan Gülmez hocasından şiddetle önermiyor.,0
lomion,PHYS102,Erhan Gülmez,"Bu ders bir fizik öğrencisine verilmemeli. Öncelikle konuları arada kalmış bir ders, gayet ilk dönem konularıyla birleştirilebilir(mühendisliklerin işledikleri gibi). Ve her halükarda fizik öğrencilerine ayrı section açılmalı. Online lab tam bir fiyasko. Gerçekten insanların bu şekilde video izleyip significant figürlerle boğuşurken konuyu özümsediğini bir şeyler anladığını düşünüyor musunuz. Lablar yüzyüze olmalı. Çok öğrenci var olamaz diyorsanız o zaman en azından fizikçilere ayrı lab sectionu açın. Elinde bir cetvel tutmadan, bir deney düzeneğinde veri alırken karşılaşabilecek sorunlarla karşılaşmadan mezun olacaklar, bazıları deneyci olacak. Biz liberal arts college'iz açamayız diyorsanız da kusra bakmayın ama değiliz, tüm bölümler kendi öğrencilerine özel kitle dersi açıyor bir fizik gelenektir diye kendi bölümüne açmıyor.(ki fizik başka bölümlere özel kitle dersi de açıyor). Artık geleneklere uymaya değil de öğrencilerin yararına bir şey yapmaya çabalasanız harika olacak. Amerikada bile bu şekilde altı boş olarak uygulanmayan 100 yıllık sistemi dayatmaya çalışıyorsunuz 21. yüzyılda. Dersin varlığını eleştiremiyorum bakın hala, ortada ders namına bir şey yok ki. Yetersiz bilgiler içeren, 3 sene önce kalitesiz kaydedilmiş videolara bakın deniyor dersi işlemek için. Ya ben bu videolardan 10 kat daha iyi anlatan videolar ve kitaplara erişebiliyorum bir tık ile o zaman bu Üniversiteye neden geldim neden ders alıyorum? Ps˙lerde ise öğrenciden istenen soruları ezberleyip hocanın önünde papağan gibi şakıması. Ödevler de herkesin bu sefer kitaptan bakarak kopyala yapıştır yaptığı haftalık bir uğraş. Bu ödevler ve ps lerde çözülen soruların neredeyse hepsi nümerik, sınavlarda ise nümerik soru çıkmıyor. E o zaman neden ödevlerimiz nümerik? Nümerik olmayan fizik kitapları da var, bu elimizdekine zaten kitap demeye bin şahit lazım. Eğer her şeyiyle liberal arts collegeleri örnek alacaksak o zaman şuan oralarda kullanılan kitapları da örnek alalım. Alamayız bu dersi sadece fizikçiler almıyor herkes bu kadar ağır fizik öğrenmek zorunda değil dersiniz büyük ihtimalle. Sorun da zaten orada, ayrı section istiyoruz. Buna cevabınız eğer, ""fizik öğrencileri daha bu derslerde en iyi bölüm olamıyorlar, ortalamada/ortalamanın altındalar, daha ağır kitaplarla ders yapsak hiçbirşey yapamazlar"" ise şu dedilerime bir kulak verin. İlk olarak fizik bölümünün sıralaması her sene azalıyor, 10 sene öncesini belki 10 derece katladı, üniversite sınavı tam bir kıstas olmamakla beraber bu bize fizik öğrencilerinin her geçen sene daha hevesli ve donanımlı geldiğinin bir göstergesi bence. İkinci olarak da, aldığımız dersler içine biraz türev integral girmiş lise müfredatı tadında, Amerikada AP Physics Calc alarak bu dersin aynısını lisede işliyor bitiriyor öğrenciler. Biz de buraya geldiğimizde ,ilk iki dönem en azından, bir şeyler öğrenmeye geldiğimizi sansakda lisede gördüğümüzden daha kapsamlı bir şey görmeyince doğal olarak o dersi kek olarak görüp, çabalayasımız, çalışasımız gelmiyor. Düzenli çalışma olmayınca, şevk olmayınca öğrenme aşkı olmayınca da doğal olarak notlar çok iyi gelmiyor. Size gelen öğrenciler değişti, dünya değişti bir siz değişmediniz aynı bildiğinizi okuyor fizik bölümünün ve öğrencilerinin önüne ket vuruyorsunuz.",0
